"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"771",18.6626746506986,81.1377245508982,0.199600798403194,67.54,73.5557736839315,5,35.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",81.1377245508982
"772",21.0079840319361,78.7924151696607,0.199600798403194,64.2,71.3287640860284,5,36,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",78.7924151696607
"773",19.9001996007984,79.9001996007984,0.199600798403194,64.34,72.2955224034305,5,36.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",79.9001996007984
"774",16.3273453093812,83.4730538922156,0.199600798403194,72.16,76.1181205935775,5,37,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",83.4730538922156
"775",17.9640718562874,81.8363273453094,0.199600798403194,69.17,74.5475706904083,5,37.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",81.8363273453094
"776",18.373253493014,81.4271457085828,0.199600798403194,69.37,74.0763120773643,5,38,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",81.4271457085828
"777",16.8862275449102,82.9141716566866,0.199600798403194,70.31,75.7710942014279,5,38.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",82.9141716566866
"778",20.059880239521,79.7405189620759,0.199600798403194,64.34,72.0300815984886,5,39,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",79.7405189620759
"779",17.1556886227545,82.6447105788423,0.199600798403194,71.22,75.2190254796842,5,39.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",82.6447105788423
"780",18.4431137724551,81.3572854291417,0.199600798403194,67.32,73.6887737491938,5,40,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",81.3572854291417
"781",12.7145708582834,87.0858283433134,0.199600798403194,79.55,80.4890722144127,5,40.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",87.0858283433134
"782",16.2075848303393,83.5928143712575,0.199600798403194,73.46,76.5171561224499,5.1,41,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",83.5928143712575
"783",13.0738522954092,86.7265469061876,0.199600798403194,78.68,80.1285292541426,5,41.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",86.7265469061876
"784",12.6946107784431,87.1057884231537,0.199600798403194,80.17,80.3236201508977,5,42,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",87.1057884231537
"785",12.7345309381238,87.065868263473,0.199600798403194,79.33,80.2746800819281,5,42.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",87.065868263473
